"x","y","group"
-93.669,33.3216,"46_6_1"
-93.6656,33.3322,"46_6_1"
-93.6799,33.3401,"46_6_1"
-93.7046,33.3396,"46_6_1"
-93.709,33.3512,"46_6_1"
-93.699,33.3721,"46_6_1"
-93.6737,33.3742,"46_6_1"
-93.6702,33.3787,"46_6_1"
-93.6788,33.3859,"46_6_1"
-93.7055,33.3902,"46_6_1"
-93.7185,33.4087,"46_6_1"
-93.73,33.4162,"46_6_1"
-93.7321,33.4242,"46_6_1"
-93.7128,33.4284,"46_6_1"
-93.706,33.4367,"46_6_1"
-93.7084,33.4423,"46_6_1"
-93.7185,33.4424,"46_6_1"
-93.7335,33.4277,"46_6_1"
-93.7438,33.4287,"46_6_1"
-93.7425,33.4339,"46_6_1"
-93.7287,33.4376,"46_6_1"
-93.7394,33.4584,"46_6_1"
-93.7225,33.4728,"46_6_1"
-93.723,33.4823,"46_6_1"
-93.7366,33.5014,"46_6_1"
-93.7533,33.5139,"46_6_1"
-93.7423,33.5268,"46_6_1"
-93.7448,33.5334,"46_6_1"
-93.7634,33.5189,"46_6_1"
-93.7563,33.5019,"46_6_1"
-93.7727,33.4985,"46_6_1"
-93.7783,33.5258,"46_6_1"
-93.7961,33.5376,"46_6_1"
-93.7836,33.5473,"46_6_1"
-93.7824,33.5539,"46_6_1"
-93.79,33.5553,"46_6_1"
-93.7957,33.5436,"46_6_1"
-93.8053,33.5415,"46_6_1"
-93.8072,33.5469,"46_6_1"
-93.7954,33.5551,"46_6_1"
-93.7963,33.5623,"46_6_1"
-93.827,33.5689,"46_6_1"
-93.8268,33.5767,"46_6_1"
-93.8137,33.5928,"46_6_1"
-93.816,33.6108,"46_6_1"
-93.8613,33.0973,"46_6_2"
-93.8595,33.1006,"46_6_2"
-93.8576,33.0951,"46_6_2"
-93.8594,33.0918,"46_6_2"
-93.8594,33.1,"46_6_2"
-93.8613,33.0973,"46_6_2"
-89.7335,36.0006,"47_1_1"
-90.289,35.9964,"47_1_1"
-90.2871,35.4386,"47_1_1"
-90.1403,35.4366,"47_1_1"
-90.1301,35.4415,"47_1_1"
-90.1166,35.4714,"47_1_1"
-90.1075,35.477,"47_1_1"
-90.0843,35.4788,"47_1_1"
-90.0669,35.4659,"47_1_1"
-90.0741,35.434,"47_1_1"
-90.062,35.4152,"47_1_1"
-90.0694,35.4082,"47_1_1"
-90.0541,35.389,"47_1_1"
-90.0416,35.3961,"47_1_1"
-90.0568,35.4039,"47_1_1"
-90.0316,35.4277,"47_1_1"
-90.0188,35.4648,"47_1_1"
-90.0366,35.4824,"47_1_1"
-90.0492,35.5039,"47_1_1"
-90.0501,35.5199,"47_1_1"
-90.0371,35.5517,"47_1_1"
-90.0084,35.56,"47_1_1"
-89.9899,35.5602,"47_1_1"
-89.9589,35.542,"47_1_1"
-89.9544,35.5225,"47_1_1"
-89.921,35.5139,"47_1_1"
-89.9109,35.5182,"47_1_1"
-89.9039,35.5342,"47_1_1"
-89.9086,35.5381,"47_1_1"
-89.9138,35.5358,"47_1_1"
-89.9107,35.5474,"47_1_1"
-89.9414,35.5565,"47_1_1"
-89.9572,35.5893,"47_1_1"
-89.9467,35.601,"47_1_1"
-89.9148,35.6163,"47_1_1"
-89.8943,35.6155,"47_1_1"
-89.8571,35.6342,"47_1_1"
-89.8512,35.6574,"47_1_1"
-89.858,35.6683,"47_1_1"
-89.8648,35.6704,"47_1_1"
-89.8772,35.6661,"47_1_1"
-89.8849,35.6551,"47_1_1"
-89.8946,35.6515,"47_1_1"
-89.9154,35.6528,"47_1_1"
-89.931,35.66,"47_1_1"
-89.9558,35.6906,"47_1_1"
-89.9563,35.7334,"47_1_1"
-89.9086,35.7597,"47_1_1"
-89.8738,35.7411,"47_1_1"
-89.8471,35.7555,"47_1_1"
-89.8212,35.7567,"47_1_1"
-89.7992,35.7754,"47_1_1"
-89.7993,35.7885,"47_1_1"
-89.7818,35.8051,"47_1_1"
-89.7654,35.8112,"47_1_1"
-89.7334,35.8062,"47_1_1"
-89.7044,35.8196,"47_1_1"
-89.7012,35.8299,"47_1_1"
-89.7064,35.8372,"47_1_1"
-89.771,35.863,"47_1_1"
-89.7723,35.878,"47_1_1"
-89.7605,35.8946,"47_1_1"
-89.7336,35.9047,"47_1_1"
-89.7149,35.9062,"47_1_1"
-89.6881,35.8969,"47_1_1"
-89.6696,35.8833,"47_1_1"
-89.6555,35.8869,"47_1_1"
-89.6473,35.8949,"47_1_1"
-89.6448,35.9044,"47_1_1"
-89.6531,35.9226,"47_1_1"
-89.7146,35.963,"47_1_1"
-89.7197,35.9709,"47_1_1"
-89.7192,35.986,"47_1_1"
-89.7335,36.0006,"47_1_1"
-91.15,35.0025,"48_1_1"
-91.2375,35.0043,"48_1_1"
-91.2381,34.9849,"48_1_1"
-91.2931,34.9851,"48_1_1"
-91.2948,34.9124,"48_1_1"
-91.3685,34.9127,"48_1_1"
-91.3694,34.8997,"48_1_1"
-91.3757,34.8993,"48_1_1"
-91.3819,34.9051,"48_1_1"
-91.3863,34.9025,"48_1_1"
-91.3837,34.8959,"48_1_1"
-91.3714,34.8958,"48_1_1"
-91.3597,34.8801,"48_1_1"
-91.3511,34.8747,"48_1_1"
-91.3435,34.8757,"48_1_1"
-91.3493,34.868,"48_1_1"
-91.3645,34.8684,"48_1_1"
-91.3602,34.845,"48_1_1"
-91.3719,34.8432,"48_1_1"
-91.3771,34.8335,"48_1_1"
-91.3706,34.8249,"48_1_1"
-91.3748,34.666,"48_1_1"
-91.4469,34.6675,"48_1_1"
-91.4478,34.6092,"48_1_1"
-91.4122,34.6087,"48_1_1"
-91.4126,34.5938,"48_1_1"
-91.3771,34.5929,"48_1_1"
-91.3778,34.5635,"48_1_1"
-91.2915,34.5618,"48_1_1"
-91.2929,34.5459,"48_1_1"
-91.3002,34.5329,"48_1_1"
-91.2609,34.5266,"48_1_1"
-91.2667,34.5051,"48_1_1"
-91.2515,34.5022,"48_1_1"
-91.2553,34.4921,"48_1_1"
-91.2521,34.4877,"48_1_1"
-91.2404,34.4875,"48_1_1"
-91.2278,34.4794,"48_1_1"
-91.2173,34.4872,"48_1_1"
-91.2092,34.4832,"48_1_1"
-91.2227,34.4638,"48_1_1"
-91.2063,34.455,"48_1_1"
-91.2101,34.4507,"48_1_1"
-91.2203,34.4534,"48_1_1"
-91.2179,34.4422,"48_1_1"
-91.2021,34.4454,"48_1_1"
-91.1909,34.4399,"48_1_1"
-91.181,34.4512,"48_1_1"
-91.1754,34.451,"48_1_1"
-91.1702,34.4336,"48_1_1"
-91.1612,34.4352,"48_1_1"
-91.1532,34.4212,"48_1_1"
-91.1566,34.4174,"48_1_1"
-91.1654,34.4183,"48_1_1"
-91.1659,34.4121,"48_1_1"
-91.15,34.4023,"48_1_1"
-91.1361,34.4016,"48_1_1"
-91.1305,34.3807,"48_1_1"
-91.1049,34.365,"48_1_1"
-91.1091,34.3549,"48_1_1"
-91.0962,34.3509,"48_1_1"
-91.0933,34.344,"48_1_1"
-91.0782,34.3483,"48_1_1"
-91.063,34.3364,"48_1_1"
-91.0027,34.3364,"48_1_1"
-91.0004,34.4694,"48_1_1"
-91.0548,34.4709,"48_1_1"
-91.0493,34.7341,"48_1_1"
-91.1026,34.7349,"48_1_1"
-91.0998,34.8672,"48_1_1"
-91.1178,34.8673,"48_1_1"
-91.1167,34.9118,"48_1_1"
-91.1524,34.9119,"48_1_1"
-91.15,35.0025,"48_1_1"
-93.3943,34.7434,"49_1_1"
-93.7452,34.7465,"49_1_1"
-93.7457,34.7319,"49_1_1"
-93.7815,34.7328,"49_1_1"
-93.7816,34.7184,"49_1_1"
-93.8171,34.7185,"49_1_1"
-93.817,34.7113,"49_1_1"
-93.8702,34.7127,"49_1_1"
-93.8705,34.6908,"49_1_1"
-93.878,34.6908,"49_1_1"
-93.8782,34.6653,"49_1_1"
-93.9305,34.6656,"49_1_1"
-93.9354,34.3501,"49_1_1"
-93.4081,34.3395,"49_1_1"
-93.4022,34.6852,"49_1_1"
-93.3939,34.6852,"49_1_1"
-93.3943,34.7434,"49_1_1"
-93.4339,33.9548,"50_1_1"
-93.4531,33.9611,"50_1_1"
-93.4567,33.9571,"50_1_1"
-93.4608,33.825,"50_1_1"
-93.4712,33.8252,"50_1_1"
-93.484,33.4472,"50_1_1"
-93.2213,33.4404,"50_1_1"
-93.221,33.455,"50_1_1"
-93.1164,33.4529,"50_1_1"
-93.1043,33.7773,"50_1_1"
-93.1286,33.7928,"50_1_1"
-93.1275,33.7981,"50_1_1"
-93.1406,33.816,"50_1_1"
-93.1506,33.8129,"50_1_1"
-93.1466,33.8093,"50_1_1"
-93.1573,33.8135,"50_1_1"
-93.1797,33.8005,"50_1_1"
-93.1947,33.8188,"50_1_1"
-93.2002,33.8171,"50_1_1"
-93.1987,33.8203,"50_1_1"
-93.2084,33.823,"50_1_1"
-93.2099,33.8188,"50_1_1"
-93.2151,33.8264,"50_1_1"
-93.2195,33.8216,"50_1_1"
-93.2201,33.829,"50_1_1"
-93.2266,33.8303,"50_1_1"
-93.2286,33.8256,"50_1_1"
-93.2311,33.8297,"50_1_1"
-93.2339,33.8263,"50_1_1"
-93.2356,33.8314,"50_1_1"
-93.2414,33.8292,"50_1_1"
-93.2409,33.8242,"50_1_1"
-93.2439,33.8295,"50_1_1"
-93.2578,33.8287,"50_1_1"
-93.2646,33.8323,"50_1_1"
-93.2609,33.8377,"50_1_1"
-93.277,33.8357,"50_1_1"
-93.2743,33.8407,"50_1_1"
-93.2902,33.8448,"50_1_1"
-93.3036,33.8689,"50_1_1"
-93.3078,33.8815,"50_1_1"
-93.2983,33.887,"50_1_1"
-93.3015,33.8969,"50_1_1"
-93.3109,33.9061,"50_1_1"
-93.3227,33.9081,"50_1_1"
-93.3205,33.9137,"50_1_1"
-93.3247,33.9178,"50_1_1"
-93.3378,33.9163,"50_1_1"
-93.3399,33.9346,"50_1_1"
-93.351,33.9339,"50_1_1"
-93.3574,33.9474,"50_1_1"
-93.3618,33.9449,"50_1_1"
-93.3674,33.9527,"50_1_1"
-93.3732,33.9513,"50_1_1"
-93.3735,33.9569,"50_1_1"
-93.3904,33.9586,"50_1_1"
-93.3912,33.9517,"50_1_1"
-93.3979,33.9558,"50_1_1"
-93.3997,33.9516,"50_1_1"
-93.4099,33.9545,"50_1_1"
-93.4189,33.949,"50_1_1"
-93.4202,33.9542,"50_1_1"
-93.4301,33.9551,"50_1_1"
-93.4277,33.9595,"50_1_1"
-93.4339,33.9548,"50_1_1"
-93.4216,33.954,"50_1_2"
-93.4216,33.9539,"50_1_2"
-93.4217,33.954,"50_1_2"
-93.4216,33.954,"50_1_2"
-92.9447,36.1156,"51_1_1"
-93.4796,36.1251,"51_1_1"
-93.4803,36.0813,"51_1_1"
-93.4456,36.0807,"51_1_1"
-93.4509,35.9674,"51_1_1"
-93.468,35.9676,"51_1_1"
-93.4683,35.9531,"51_1_1"
-93.4861,35.9533,"51_1_1"
-93.4869,35.9244,"51_1_1"
-93.5049,35.9252,"51_1_1"
-93.506,35.8811,"51_1_1"
-93.5236,35.8816,"51_1_1"
-93.5261,35.8236,"51_1_1"
-93.5171,35.8233,"51_1_1"
-93.5196,35.7344,"51_1_1"
-92.9513,35.7246,"51_1_1"
-92.9385,36.0643,"51_1_1"
-92.9385,36.0717,"51_1_1"
-92.9457,36.0719,"51_1_1"
-92.9447,36.1156,"51_1_1"
-92.9283,33.8153,"52_1_1"
-92.9288,33.8224,"52_1_1"
-92.9325,33.8126,"52_1_1"
-92.9401,33.8109,"52_1_1"
-92.9364,33.8076,"52_1_1"
-92.9428,33.7972,"52_1_1"
-92.9451,33.801,"52_1_1"
-92.9706,33.7907,"52_1_1"
-92.9698,33.788,"52_1_1"
-92.9823,33.7881,"52_1_1"
-92.982,33.7836,"52_1_1"
-92.9933,33.7823,"52_1_1"
-92.993,33.7774,"52_1_1"
-93.0074,33.7791,"52_1_1"
-93.022,33.7728,"52_1_1"
-93.0263,33.775,"52_1_1"
-93.0311,33.7702,"52_1_1"
-93.0406,33.7724,"52_1_1"
-93.0436,33.7793,"52_1_1"
-93.0555,33.7785,"52_1_1"
-93.0544,33.7827,"52_1_1"
-93.0695,33.7888,"52_1_1"
-93.0822,33.7854,"52_1_1"
-93.0787,33.7823,"52_1_1"
-93.0862,33.7766,"52_1_1"
-93.1043,33.7773,"52_1_1"
-93.1189,33.3802,"52_1_1"
-92.7944,33.3725,"52_1_1"
-92.7852,33.377,"52_1_1"
-92.7776,33.3747,"52_1_1"
-92.758,33.3879,"52_1_1"
-92.7479,33.3838,"52_1_1"
-92.7204,33.3828,"52_1_1"
-92.7148,33.3704,"52_1_1"
-92.7026,33.3662,"52_1_1"
-92.6896,33.3681,"52_1_1"
-92.6813,33.3654,"52_1_1"
-92.6854,33.3632,"52_1_1"
-92.682,33.36,"52_1_1"
-92.6607,33.3556,"52_1_1"
-92.6457,33.3682,"52_1_1"
-92.6205,33.3588,"52_1_1"
-92.6102,33.3644,"52_1_1"
-92.5989,33.3608,"52_1_1"
-92.6031,33.3645,"52_1_1"
-92.5943,33.3736,"52_1_1"
-92.5844,33.3681,"52_1_1"
-92.5672,33.3672,"52_1_1"
-92.5685,33.3789,"52_1_1"
-92.5743,33.3727,"52_1_1"
-92.5808,33.3739,"52_1_1"
-92.5862,33.385,"52_1_1"
-92.5832,33.3925,"52_1_1"
-92.5906,33.4029,"52_1_1"
-92.605,33.4018,"52_1_1"
-92.6186,33.4094,"52_1_1"
-92.6357,33.3977,"52_1_1"
-92.6444,33.3969,"52_1_1"
-92.6469,33.4045,"52_1_1"
-92.6357,33.4044,"52_1_1"
-92.6347,33.4133,"52_1_1"
-92.6461,33.4157,"52_1_1"
-92.644,33.4256,"52_1_1"
-92.6556,33.4233,"52_1_1"
-92.651,33.4298,"52_1_1"
-92.655,33.435,"52_1_1"
-92.6752,33.4305,"52_1_1"
-92.7051,33.4312,"52_1_1"
-92.7035,33.458,"52_1_1"
-92.7074,33.4591,"52_1_1"
-92.7062,33.4535,"52_1_1"
-92.7167,33.4519,"52_1_1"
-92.7171,33.4579,"52_1_1"
-92.7246,33.4602,"52_1_1"
-92.7277,33.4666,"52_1_1"
-92.7208,33.4667,"52_1_1"
-92.7172,33.484,"52_1_1"
-92.7363,33.4949,"52_1_1"
-92.7364,33.4875,"52_1_1"
-92.7428,33.4837,"52_1_1"
-92.7539,33.4845,"52_1_1"
-92.7655,33.4924,"52_1_1"
-92.7631,33.5009,"52_1_1"
-92.7547,33.5037,"52_1_1"
-92.7735,33.5098,"52_1_1"
-92.7626,33.5179,"52_1_1"
-92.7647,33.5249,"52_1_1"
-92.7593,33.5307,"52_1_1"
-92.7767,33.5378,"52_1_1"
-92.7745,33.552,"52_1_1"
-92.7714,33.5485,"52_1_1"
-92.7598,33.5523,"52_1_1"
-92.7502,33.5435,"52_1_1"
-92.7296,33.5637,"52_1_1"
-92.72,33.5519,"52_1_1"
-92.7152,33.5566,"52_1_1"
-92.71,33.5818,"52_1_1"
-92.7138,33.6054,"52_1_1"
-92.7253,33.6085,"52_1_1"
-92.7355,33.6198,"52_1_1"
-92.7267,33.6383,"52_1_1"
-92.727,33.6492,"52_1_1"
-92.7158,33.6549,"52_1_1"
-92.7042,33.6493,"52_1_1"
-92.6839,33.6599,"52_1_1"
-92.6529,33.6608,"52_1_1"
-92.6361,33.6849,"52_1_1"
-92.6355,33.6931,"52_1_1"
-92.5996,33.7111,"52_1_1"
-92.5999,33.7228,"52_1_1"
-92.5915,33.7258,"52_1_1"
-92.585,33.7365,"52_1_1"
-92.5831,33.8022,"52_1_1"
-92.8844,33.81,"52_1_1"
-92.8964,33.806,"52_1_1"
-92.9181,33.8216,"52_1_1"
-92.9283,33.8153,"52_1_1"
-92.7137,35.0713,"53_1_1"
-93.0513,35.077,"53_1_1"
-93.0513,35.0627,"53_1_1"
-93.0693,35.0626,"53_1_1"
-93.0695,35.0481,"53_1_1"
-93.0873,35.0483,"53_1_1"
-93.0874,35.0341,"53_1_1"
-93.1056,35.0343,"53_1_1"
-93.106,35.0181,"53_1_1"
-93.1239,35.0186,"53_1_1"
-93.1241,35.0041,"53_1_1"
-93.1418,35.0047,"53_1_1"
-93.1423,34.9903,"53_1_1"
-93.1603,34.9906,"53_1_1"
-93.1602,34.976,"53_1_1"
-93.1815,34.9764,"53_1_1"
-93.1818,34.962,"53_1_1"
-93.2001,34.9623,"53_1_1"
-93.2006,34.9476,"53_1_1"
-93.2174,34.9478,"53_1_1"
-93.2175,34.9327,"53_1_1"
-93.2352,34.9326,"53_1_1"
-93.2351,34.9181,"53_1_1"
-93.2522,34.9183,"53_1_1"
-93.2525,34.9038,"53_1_1"
-93.2705,34.9039,"53_1_1"
-93.2707,34.8892,"53_1_1"
-93.2882,34.8887,"53_1_1"
-93.2882,34.8753,"53_1_1"
-93.3057,34.8756,"53_1_1"
-93.3059,34.8611,"53_1_1"
-93.2883,34.861,"53_1_1"
-93.2878,34.7732,"53_1_1"
-93.0752,34.7719,"53_1_1"
-93.0739,34.8581,"53_1_1"
-92.8297,34.8554,"53_1_1"
-92.8177,34.8473,"53_1_1"
-92.8002,34.8498,"53_1_1"
-92.7836,34.8398,"53_1_1"
-92.7563,34.8426,"53_1_1"
-92.7406,34.8279,"53_1_1"
-92.7398,34.8535,"53_1_1"
-92.7554,34.8537,"53_1_1"
-92.7536,34.9112,"53_1_1"
-92.6498,34.91,"53_1_1"
-92.648,34.9392,"53_1_1"
-92.5446,34.9362,"53_1_1"
-92.5443,34.9533,"53_1_1"
-92.5624,34.9584,"53_1_1"
-92.5841,34.9718,"53_1_1"
-92.5984,35.0001,"53_1_1"
-92.5936,35.0118,"53_1_1"
-92.5583,35.0377,"53_1_1"
-92.5442,35.0589,"53_1_1"
-92.5431,35.0939,"53_1_1"
-92.5498,35.1096,"53_1_1"
-92.5609,35.1154,"53_1_1"
-92.57,35.1132,"53_1_1"
-92.6059,35.0816,"53_1_1"
-92.6313,35.0764,"53_1_1"
-92.6455,35.0789,"53_1_1"
-92.642,35.0859,"53_1_1"
-92.6212,35.098,"53_1_1"
-92.6235,35.1089,"53_1_1"
-92.6321,35.1115,"53_1_1"
-92.6492,35.1046,"53_1_1"
-92.6754,35.0785,"53_1_1"
-92.7137,35.0713,"53_1_1"
-93.02,35.076,"53_1_2"
-93.0199,35.076,"53_1_2"
-93.0197,35.076,"53_1_2"
-93.02,35.076,"53_1_2"
-90.5832,34.6414,"54_1_1"
-91.0519,34.6457,"54_1_1"
-91.0548,34.4709,"54_1_1"
-91.0004,34.4694,"54_1_1"
-91.0027,34.3364,"54_1_1"
-91.0563,34.3366,"54_1_1"
-91.0544,34.3223,"54_1_1"
-91.0644,34.3186,"54_1_1"
-91.0546,34.3178,"54_1_1"
-91.0525,34.3115,"54_1_1"
-91.0648,34.3114,"54_1_1"
-91.0585,34.2887,"54_1_1"
-91.0646,34.2877,"54_1_1"
-91.0648,34.2956,"54_1_1"
-91.0697,34.2982,"54_1_1"
-91.0779,34.2823,"54_1_1"
-91.0735,34.2781,"54_1_1"
-91.0752,34.2677,"54_1_1"
-91.0645,34.2649,"54_1_1"
-91.0686,34.2603,"54_1_1"
-91.0626,34.2549,"54_1_1"
-91.0707,34.2495,"54_1_1"
-91.0792,34.2507,"54_1_1"
-91.0661,34.2401,"54_1_1"
-91.0668,34.2252,"54_1_1"
-91.0606,34.2167,"54_1_1"
-91.0692,34.2118,"54_1_1"
-91.0726,34.1979,"54_1_1"
-91.0785,34.1966,"54_1_1"
-91.0875,34.202,"54_1_1"
-91.0943,34.1883,"54_1_1"
-91.087,34.1809,"54_1_1"
-91.0941,34.1758,"54_1_1"
-91.0833,34.1612,"54_1_1"
-91.0903,34.1543,"54_1_1"
-91.0784,34.1442,"54_1_1"
-91.0957,34.1408,"54_1_1"
-91.1001,34.1294,"54_1_1"
-91.1099,34.1319,"54_1_1"
-91.1179,34.1191,"54_1_1"
-90.9552,34.1188,"54_1_1"
-90.9593,34.1304,"54_1_1"
-90.9543,34.1385,"54_1_1"
-90.91,34.1655,"54_1_1"
-90.8944,34.161,"54_1_1"
-90.8604,34.1392,"54_1_1"
-90.8361,34.1379,"54_1_1"
-90.8226,34.1441,"54_1_1"
-90.8077,34.1618,"54_1_1"
-90.8122,34.1806,"54_1_1"
-90.8511,34.1867,"54_1_1"
-90.8675,34.1834,"54_1_1"
-90.8947,34.1858,"54_1_1"
-90.9142,34.1955,"54_1_1"
-90.9313,34.2131,"54_1_1"
-90.9364,34.2367,"54_1_1"
-90.9232,34.2465,"54_1_1"
-90.9082,34.245,"54_1_1"
-90.8946,34.2244,"54_1_1"
-90.8791,34.2155,"54_1_1"
-90.8478,34.2065,"54_1_1"
-90.8297,34.2724,"54_1_1"
-90.8029,34.2825,"54_1_1"
-90.7652,34.2805,"54_1_1"
-90.7422,34.3037,"54_1_1"
-90.7458,34.3268,"54_1_1"
-90.7677,34.3469,"54_1_1"
-90.7671,34.3603,"54_1_1"
-90.7562,34.3673,"54_1_1"
-90.7163,34.3636,"54_1_1"
-90.6783,34.3711,"54_1_1"
-90.6931,34.3226,"54_1_1"
-90.6781,34.313,"54_1_1"
-90.6614,34.3154,"54_1_1"
-90.6574,34.3273,"54_1_1"
-90.6668,34.3558,"54_1_1"
-90.6556,34.3771,"54_1_1"
-90.6139,34.3907,"54_1_1"
-90.5807,34.4106,"54_1_1"
-90.5684,34.4248,"54_1_1"
-90.568,34.442,"54_1_1"
-90.5866,34.4641,"54_1_1"
-90.589,34.4911,"54_1_1"
-90.5801,34.5145,"54_1_1"
-90.5457,34.5378,"54_1_1"
-90.5407,34.5481,"54_1_1"
-90.5459,34.5633,"54_1_1"
-90.5701,34.5875,"54_1_1"
-90.5872,34.6157,"54_1_1"
-90.5832,34.6414,"54_1_1"
-93.4216,33.9539,"55_1_1"
-93.4216,33.954,"55_1_1"
-93.4217,33.954,"55_1_1"
-93.4216,33.9539,"55_1_1"
-93.403,34.0072,"55_2_1"
-93.403,34.0073,"55_2_1"
-93.4031,34.0072,"55_2_1"
-93.403,34.0072,"55_2_1"
-93.4053,34.006,"55_3_1"
-93.4006,34.0122,"55_3_1"
-93.409,34.013,"55_3_1"
-93.4085,34.0251,"55_3_1"
-93.4146,34.0363,"55_3_1"
-93.4345,34.0507,"55_3_1"
-93.4351,34.0705,"55_3_1"
-93.4439,34.0799,"55_3_1"
-93.4402,34.0844,"55_3_1"
-93.4449,34.114,"55_3_1"
-93.4415,34.1204,"55_3_1"
-93.4521,34.1252,"55_3_1"
-93.444,34.1302,"55_3_1"
-93.457,34.1305,"55_3_1"
-93.4598,34.143,"55_3_1"
-93.453,34.1394,"55_3_1"
-93.4435,34.1474,"55_3_1"
-93.4557,34.1582,"55_3_1"
-93.4545,34.173,"55_3_1"
-93.4474,34.1743,"55_3_1"
-93.4548,34.1772,"55_3_1"
-93.4479,34.1801,"55_3_1"
-93.4602,34.1906,"55_3_1"
-93.443,34.2086,"55_3_1"
-93.4498,34.2051,"55_3_1"
-93.4581,34.2124,"55_3_1"
-93.4633,34.2051,"55_3_1"
-93.4898,34.208,"55_3_1"
-93.4893,34.2119,"55_3_1"
-93.5022,34.2141,"55_3_1"
-93.5015,34.2538,"55_3_1"
-93.4804,34.2533,"55_3_1"
-93.4786,34.3409,"55_3_1"
-93.9354,34.3501,"55_3_1"
-93.937,34.2631,"55_3_1"
-93.9243,34.263,"55_3_1"
-93.9258,34.1865,"55_3_1"
-93.8207,34.1838,"55_3_1"
-93.8231,34.0088,"55_3_1"
-93.7497,34.0068,"55_3_1"
-93.7223,33.9969,"55_3_1"
-93.6994,33.9949,"55_3_1"
-93.682,33.9838,"55_3_1"
-93.6474,33.9831,"55_3_1"
-93.6405,33.9743,"55_3_1"
-93.6284,33.974,"55_3_1"
-93.6302,33.9682,"55_3_1"
-93.6261,33.9698,"55_3_1"
-93.6167,33.9595,"55_3_1"
-93.6049,33.9647,"55_3_1"
-93.6034,33.9619,"55_3_1"
-93.6013,33.9651,"55_3_1"
-93.5903,33.9646,"55_3_1"
-93.5785,33.9567,"55_3_1"
-93.5694,33.9612,"55_3_1"
-93.5687,33.9575,"55_3_1"
-93.5431,33.9507,"55_3_1"
-93.5322,33.9548,"55_3_1"
-93.5274,33.9431,"55_3_1"
-93.4993,33.9459,"55_3_1"
-93.5007,33.949,"55_3_1"
-93.4934,33.9484,"55_3_1"
-93.4979,33.9535,"55_3_1"
-93.4904,33.9566,"55_3_1"
-93.4761,33.952,"55_3_1"
-93.4776,33.9616,"55_3_1"
-93.468,33.9643,"55_3_1"
-93.4654,33.9588,"55_3_1"
-93.4596,33.9631,"55_3_1"
-93.4563,33.957,"55_3_1"
-93.4525,33.9612,"55_3_1"
-93.4339,33.9548,"55_3_1"
-93.4277,33.9595,"55_3_1"
-93.4301,33.9551,"55_3_1"
-93.4202,33.9542,"55_3_1"
-93.4189,33.949,"55_3_1"
-93.4099,33.9545,"55_3_1"
-93.3997,33.9516,"55_3_1"
-93.3979,33.9558,"55_3_1"
-93.3912,33.9517,"55_3_1"
-93.3904,33.9586,"55_3_1"
-93.3735,33.9569,"55_3_1"
-93.3706,33.9612,"55_3_1"
-93.3769,33.9628,"55_3_1"
-93.3719,33.965,"55_3_1"
-93.3769,33.9647,"55_3_1"
-93.3761,33.9717,"55_3_1"
-93.3813,33.9737,"55_3_1"
-93.3763,33.9769,"55_3_1"
-93.3817,33.9824,"55_3_1"
-93.3792,33.9869,"55_3_1"
-93.3933,34.002,"55_3_1"
-93.4049,34.0046,"55_3_1"
-93.4053,34.006,"55_3_1"
-91.0356,35.7085,"56_1_1"
-91.0394,35.443,"56_1_1"
-90.9312,35.4419,"56_1_1"
-90.6738,35.4495,"56_1_1"
-90.6108,35.4488,"56_1_1"
-90.6109,35.4417,"56_1_1"
-90.2871,35.4386,"56_1_1"
-90.2867,35.6999,"56_1_1"
-90.5013,35.7073,"56_1_1"
-90.6124,35.7043,"56_1_1"
-91.0356,35.7085,"56_1_1"
-93.9354,34.3501,"57_1_1"
-93.9301,34.6801,"57_1_1"
-94.0182,34.6833,"57_1_1"
-94.0182,34.6925,"57_1_1"
-94.3177,34.6974,"57_1_1"
-94.3168,34.7265,"57_1_1"
-94.4546,34.729,"57_1_1"
-94.4703,34.1899,"57_1_1"
-94.2437,34.1925,"57_1_1"
-94.2439,34.2694,"57_1_1"
-94.2561,34.2693,"57_1_1"
-94.2547,34.3555,"57_1_1"
-93.9354,34.3501,"57_1_1"
-92.8098,35.7224,"58_1_1"
-93.1645,35.7288,"58_1_1"
-93.1678,35.5977,"58_1_1"
-93.2212,35.5989,"58_1_1"
-93.2236,35.4686,"58_1_1"
-93.2959,35.4699,"58_1_1"
-93.299,35.3274,"58_1_1"
-93.2552,35.3014,"58_1_1"
-93.2464,35.2771,"58_1_1"
-93.1985,35.2717,"58_1_1"
-93.1835,35.2623,"58_1_1"
-93.1568,35.2382,"58_1_1"
-93.1401,35.2097,"58_1_1"
-93.1357,35.1885,"58_1_1"
-93.1252,35.1758,"58_1_1"
-93.1106,35.1711,"58_1_1"
-93.0971,35.1739,"58_1_1"
-93.0858,35.1825,"58_1_1"
-93.0804,35.1812,"58_1_1"
-93.0764,35.1721,"58_1_1"
-93.092,35.1448,"58_1_1"
-93.0914,35.1348,"58_1_1"
-93.0684,35.1191,"58_1_1"
-93.0488,35.1178,"58_1_1"
-93.029,35.1287,"58_1_1"
-93.0304,35.1525,"58_1_1"
-93.023,35.163,"58_1_1"
-92.9674,35.1721,"58_1_1"
-92.9474,35.1692,"58_1_1"
-92.9237,35.1761,"58_1_1"
-92.9001,35.1706,"58_1_1"
-92.855,35.1728,"58_1_1"
-92.8494,35.5492,"58_1_1"
-92.8134,35.549,"58_1_1"
